open_time,open,high,low,close,volume
2023-12-26,43661.0,43772.1,42109.0,42423.1,238089.13499999983
2023-12-27,42423.1,43277.1,41597.0,43009.6,279197.2339999997
2023-12-28,43010.0,43850.0,42439.6,42485.8,272891.69100000005
2023-12-29,42485.9,43171.9,42123.1,42301.6,265343.96200000035
2023-12-30,42301.6,42473.4,41283.2,42410.3,265146.68999999977
2023-12-31,42410.4,42951.0,42001.0,42489.6,180183.49899999975
2024-01-01,42489.6,42887.5,42083.1,42818.0,147196.0669999998
2024-01-02,42818.0,45950.0,42693.1,45215.0,462118.09000000026
2024-01-03,45215.0,45582.3,40333.0,43014.0,552335.9069999995
2024-01-04,43014.0,44343.1,41920.0,44050.4,352015.0410000003
2024-01-05,44050.4,44840.8,42300.0,43495.2,401599.2099999999
2024-01-06,43495.1,44500.0,43090.0,43863.6,204174.42199999976
2024-01-07,43863.6,44486.9,43645.0,44035.0,156109.24300000022
2024-01-08,44034.9,45440.0,43158.1,44969.6,343234.2619999996
2024-01-09,44969.7,47312.0,44783.8,46868.8,472868.90400000045
2024-01-10,46868.9,48100.0,44291.5,45569.0,522890.67199999926
2024-01-11,45569.4,49027.5,44720.0,46813.4,818196.3659999998
2024-01-12,46813.4,47065.8,44360.8,44495.1,428104.1460000001
2024-01-13,44495.1,44719.7,41370.0,43159.7,493284.5900000004
2024-01-14,43159.9,43193.9,42553.0,42908.4,122130.07499999995
2024-01-15,42908.4,43019.1,41713.5,42278.7,246754.23500000007
2024-01-16,42278.7,43376.0,42050.0,43251.7,295488.7399999998
2024-01-17,43251.0,43589.0,42355.5,42478.3,230354.6639999998
2024-01-18,42478.2,42932.3,42200.0,42618.9,181007.88399999996
2024-01-19,42619.0,42619.0,40673.6,40897.0,388170.78300000005
2024-01-20,40897.1,42197.0,40300.0,41570.3,252470.8300000004
2024-01-21,41570.2,41883.5,41522.0,41652.8,68600.40799999995
2024-01-22,41652.7,41820.0,40333.0,40774.7,267483.0240000001
2024-01-23,40775.0,40880.1,38545.0,39197.4,502651.3530000001
2024-01-24,39197.5,40560.6,38925.6,40046.7,319457.6440000001
2024-01-25,40046.7,40300.0,39493.3,39793.6,213527.97200000007
2024-01-26,39793.6,41587.3,39535.3,41399.8,304359.8410000002
2024-01-27,41399.8,42239.3,41360.1,41797.4,202847.44500000004
2024-01-28,41797.5,42836.0,41727.0,42244.5,179406.01399999994
2024-01-29,42244.5,42636.0,41600.0,42623.2,200025.2519999998
2024-01-30,42623.1,43888.0,42495.7,43355.5,287195.7859999996
2024-01-31,43355.4,43750.0,42341.0,43341.8,254708.17599999983
2024-02-01,43341.9,43748.6,41866.8,42500.1,317583.222
2024-02-02,42500.0,43430.0,42350.0,43222.9,237994.10400000025
2024-02-03,43222.9,43480.0,42756.1,43097.4,126645.15500000006
2024-02-04,43097.5,43264.3,42702.4,42926.7,94839.30900000001
2024-02-05,42926.7,43580.0,42176.7,42629.7,227287.7100000002
2024-02-06,42629.7,43266.4,42311.2,43232.0,212690.8579999995
2024-02-07,43232.0,43378.8,42763.4,43057.8,167718.68399999986
2024-02-08,43057.7,45450.0,42992.2,45406.3,350599.57199999975
2024-02-09,45406.4,47699.5,44878.0,47136.9,464642.19099999964
2024-02-10,47137.0,48230.3,46836.4,47332.0,245739.2190000001
2024-02-11,47331.9,48600.0,47139.0,48140.8,234627.8800000002
2024-02-12,48140.7,49965.3,47702.0,49925.4,324455.33100000006
2024-02-13,49925.5,50428.8,48356.0,48753.1,457178.75900000014
2024-02-14,48753.2,52100.0,48301.0,51616.4,418411.46500000043
2024-02-15,51616.5,52859.0,51217.7,51968.7,365181.3299999997
2024-02-16,51968.6,52623.0,51334.9,51909.3,313100.45900000056
2024-02-17,51909.2,52284.3,50647.5,51013.4,211613.3
2024-02-18,51013.4,52109.0,50770.8,51808.9,175092.11900000004
2024-02-19,51809.0,52532.9,51616.5,52157.5,185004.64599999978
2024-02-20,52157.5,53090.9,51330.5,51712.7,339150.826
2024-02-21,51712.7,52561.8,50528.4,51183.7,334328.31599999976
2024-02-22,51183.6,52078.0,50663.0,51630.0,261484.91699999958
2024-02-23,51630.0,52130.8,50804.4,50938.1,226124.2790000002
2024-02-24,50938.2,51228.6,50512.7,51124.6,125651.76800000008
2024-02-25,51124.7,51949.8,51117.1,51547.8,119548.59200000005
2024-02-26,51547.9,52885.5,50922.5,52872.3,220217.49799999985
2024-02-27,52872.2,57780.0,52777.2,56775.0,608497.0219999999
2024-02-28,56775.1,61437.4,56231.0,61000.0,611221.7930000001
2024-02-29,61000.0,64300.0,59000.0,62809.1,877769.2769999981
2024-03-01,62809.1,62952.4,60452.0,61335.3,418493.5210000002
2024-03-02,61335.4,63199.0,61312.1,61834.5,235856.11600000024
2024-03-03,61834.5,62720.0,61339.5,62210.7,166127.18800000008
2024-03-04,62210.8,66666.6,62141.0,66505.4,450500.79499999987
2024-03-05,66505.4,69350.0,65021.1,66841.3,726364.4270000001
2024-03-06,66839.8,67729.5,59112.0,66541.3,1010755.5540000002
2024-03-07,66541.3,67994.0,65609.3,67317.1,306320.76800000016
2024-03-08,67317.2,70330.8,66800.0,67685.8,340619.64499999996
2024-03-09,67685.8,69447.0,66120.0,68341.6,285186.18899999984
2024-03-10,68341.5,69999.8,68050.0,69254.7,193325.87499999965
2024-03-11,69254.6,72772.5,67000.0,72061.4,442420.8189999992
2024-03-12,72061.3,73370.0,70777.7,71779.2,346284.2529999998
2024-03-13,71779.2,73755.0,68600.0,72670.2,446512.51999999926
2024-03-14,72670.2,73881.4,70563.0,70904.5,323335.60799999995
2024-03-15,70904.5,72500.0,65580.0,68199.2,784474.756999999
2024-03-16,68199.2,70715.9,67420.0,68431.8,326774.4889999995
2024-03-17,68431.9,68477.0,64559.8,68009.8,429097.80500000075
2024-03-18,68009.9,69044.4,66658.0,67509.2,295842.3000000002
2024-03-19,67509.2,68178.6,62412.1,64084.0,589612.189
2024-03-20,64084.1,65802.8,60800.0,63649.0,575527.4470000003
2024-03-21,63648.9,68293.9,62057.7,66601.6,481992.5539999994
2024-03-22,66601.6,67066.6,62614.5,63920.0,400277.1000000001
2024-03-23,63920.0,65473.8,62294.0,65147.5,291138.07100000005
2024-03-24,65147.4,66050.0,63822.0,65718.6,209283.0980000001
2024-03-25,65718.6,70108.1,64635.0,69844.6,357201.57800000004
2024-03-26,69844.5,71649.0,69320.0,70307.1,374795.3890000004
2024-03-27,70307.0,71888.0,68551.0,68922.0,389620.1849999999
2024-03-28,68922.1,71636.2,68364.8,71335.1,289502.07799999986
2024-03-29,71335.2,71381.4,69000.0,69240.1,197979.87499999994
2024-03-30,69240.4,70388.0,69125.4,70064.9,104519.90900000016
2024-03-31,70065.0,70824.0,69577.2,70446.2,102947.57099999995
2024-04-01,70446.2,71495.5,68210.0,68281.0,263170.54199999984
2024-04-02,68280.9,69949.0,64650.0,64928.3,472726.5180000001
2024-04-03,64928.2,66940.0,64500.0,65873.9,310047.77600000007
2024-04-04,65873.9,67916.0,65100.0,67631.8,237999.78399999975
2024-04-05,67631.7,69329.7,65966.0,68201.5,412141.7899999998
2024-04-06,68200.0,68388.1,67326.6,68094.0,131448.3340000001
2024-04-07,68094.0,69921.3,67923.4,69567.9,151432.73999999976
2024-04-08,69567.9,72890.4,68881.3,71815.7,322378.491
2024-04-09,71815.7,72171.6,68538.0,69322.8,311077.45200000005
2024-04-10,69322.8,69650.0,67546.2,68687.9,288491.0940000004
2024-04-11,68688.0,71412.2,68585.0,70045.9,322722.9959999997
2024-04-12,70045.9,71297.0,69267.0,69374.1,212511.83299999966
2024-04-13,69374.0,69626.7,65102.0,67683.2,408520.0729999996
2024-04-14,67683.2,67770.0,59652.5,64163.3,603651.3069999986
2024-04-15,64163.3,66874.9,62550.0,64552.8,382086.0910000002
2024-04-16,64552.6,64848.8,61521.0,61749.2,447821.5549999996
2024-04-17,61749.2,64483.3,59713.2,60272.0,400933.8390000004
2024-04-18,60274.0,64100.0,59625.0,63474.0,421781.09499999974
2024-04-19,63473.9,65480.0,59541.0,64417.7,557565.695
2024-04-20,64417.6,64940.0,62910.0,64771.0,245263.26599999995
2024-04-21,64771.0,65678.7,64421.8,65015.0,165661.85299999986
2024-04-22,65014.9,66449.0,64214.2,65966.8,233663.35200000007
2024-04-23,65966.8,67222.0,65750.0,66393.2,211930.25899999993
2024-04-24,66393.2,67068.2,64489.7,64594.0,211292.50299999985
2024-04-25,64593.5,65122.0,62721.3,64091.7,303610.88600000006
2024-04-26,64091.6,65270.6,63325.0,63481.3,239083.61799999987
2024-04-27,63481.2,64156.0,62332.8,62928.4,160566.2609999999
2024-04-28,62928.3,64350.0,62700.2,63508.6,134506.61400000015
2024-04-29,63508.5,63973.9,61726.2,63012.2,207566.34800000026
2024-04-30,63012.2,64700.0,60517.6,60764.9,320662.64000000054
2024-05-01,60764.9,61063.2,56537.7,56865.2,498434.73500000034
2024-05-02,56865.3,59441.6,56600.0,59230.7,443437.7680000011
2024-05-03,59230.8,62239.6,58594.4,61662.1,322229.1010000003
2024-05-04,61662.2,64547.9,61497.6,63590.0,269340.97000000044
2024-05-05,63590.1,64644.3,62833.0,64398.0,176632.055
2024-05-06,64398.1,65500.0,62900.0,63599.8,284939.675
2024-05-07,63599.9,64392.2,62655.3,63710.0,238594.74200000014
2024-05-08,63710.1,63875.0,61736.7,62251.8,227754.01000000013
2024-05-09,62251.9,62743.9,60550.0,62122.5,237939.31899999978
2024-05-10,62122.5,63447.2,60645.3,60893.8,290157.21699999983
2024-05-11,60893.7,61491.4,60117.4,61146.1,191268.0340000004
2024-05-12,61146.1,61598.8,60557.3,61395.9,88540.83900000011
2024-05-13,61395.9,63289.3,60750.0,62980.5,248598.4749999998
2024-05-14,62981.2,63440.0,60950.0,61749.9,254340.61199999973
2024-05-15,61750.0,65055.0,61116.6,64685.5,296165.64099999995
2024-05-16,64685.4,66800.0,64681.5,65800.1,277744.1709999998
2024-05-17,65800.0,67400.6,64567.0,67170.0,253564.83100000012
2024-05-18,67169.9,67340.5,66158.4,66781.4,132596.23300000018
2024-05-19,66781.3,67750.0,66619.4,66863.0,116025.93600000006
2024-05-20,66863.0,67499.9,65835.8,67382.1,183883.22599999967
2024-05-21,67382.1,72132.8,67344.9,69874.9,427336.29399999965
2024-05-22,69874.8,70642.8,69165.6,70485.7,193485.79699999982
2024-05-23,70485.7,70715.4,67612.8,68103.0,241308.65600000025
2024-05-24,68102.9,68445.0,66156.6,68340.2,257660.57199999984
2024-05-25,68340.3,69622.8,67950.0,68949.1,125733.39799999993
2024-05-26,68949.0,69590.3,68678.5,68864.6,75100.65600000009
2024-05-27,68864.7,70584.9,68155.0,70421.5,139105.14699999985
2024-05-28,70421.4,70750.0,67500.0,68399.7,228987.53499999986
2024-05-29,68399.8,68983.0,67273.0,67421.0,173333.61200000014
2024-05-30,67421.0,68869.9,67129.0,68566.4,170397.53900000005
2024-05-31,68566.4,69568.9,67234.0,67252.7,194573.42900000038
2024-06-01,67252.6,68059.4,66700.5,67728.2,102236.16699999991
2024-06-02,67728.2,68545.9,67410.0,68189.8,80744.24999999997
2024-06-03,68189.8,70372.9,67296.3,69650.0,217684.68000000008
2024-06-04,69650.0,70560.3,68595.5,70492.0,184079.83099999998
2024-06-05,70492.1,71792.0,70117.8,71625.1,226415.15399999975
2024-06-06,71625.2,71824.4,70711.3,71334.3,149494.97099999996
2024-06-07,71334.3,72144.0,70101.9,71150.0,227099.179
2024-06-08,71150.1,71254.7,68405.0,69462.1,187704.13099999964
2024-06-09,69462.0,69821.1,69160.0,69530.1,64103.774000000005
2024-06-10,69530.1,70222.7,69201.2,70090.9,103479.22000000002
2024-06-11,70090.9,70166.1,66000.0,66266.0,290748.55400000024
2024-06-12,66266.0,70028.0,66177.9,69738.0,239042.47099999993
2024-06-13,69738.0,69787.5,69664.4,69755.4,1416.838
